Date,market-cap
11/29/2015,5502225185
11/30/2015,5502225185
12/1/2015,5502225185
12/2/2015,5362589783
12/3/2015,5362589783
12/4/2015,5362589783
12/5/2015,5670631613
12/6/2015,5670631613
12/7/2015,5670631613
12/8/2015,5947336040
12/9/2015,5947336040
12/10/2015,6254559177
12/11/2015,6254559177
12/12/2015,6254559177
12/13/2015,6662005429
12/14/2015,6662005429
12/15/2015,6662005429
12/16/2015,6784348310
12/17/2015,6784348310
12/18/2015,6784348310
12/19/2015,6942672947
12/20/2015,6942672947
12/21/2015,6942672947
12/22/2015,6594079005
12/23/2015,6594079005
12/24/2015,6594079005
12/25/2015,6908205229
12/26/2015,6908205229
12/27/2015,6332441220
12/28/2015,6332441220
12/29/2015,6332441220
12/30/2015,6366471037
12/31/2015,6366471037
1/1/2016,6366471037
1/2/2016,6538607474
1/3/2016,6538607474
1/4/2016,6538607474
1/5/2016,6503507091
1/6/2016,6503507091
1/7/2016,6503507091
1/8/2016,6844155174
1/9/2016,6844155174
1/10/2016,6844155174
1/11/2016,6736038727
1/12/2016,6736038727
1/13/2016,6736038727
1/14/2016,6488352409
1/15/2016,6488352409
1/16/2016,6488352409
1/17/2016,5746708136
1/18/2016,5746708136
1/19/2016,5746708136
1/20/2016,5723905481
1/21/2016,5723905481
1/22/2016,5723905481
1/23/2016,5894708639
1/24/2016,5894708639
1/25/2016,5968622372
1/26/2016,5968622372
1/27/2016,5968622372
1/28/2016,5811227857
1/29/2016,5811227857
1/30/2016,5811227857
1/31/2016,5708721646
2/1/2016,5708721646
2/2/2016,5660387425
2/3/2016,5660387425
2/4/2016,5660387425
2/5/2016,5884453588
2/6/2016,5884453588
2/7/2016,5884453588
2/8/2016,5722397320
2/9/2016,5722397320
2/10/2016,5781468940
2/11/2016,5781468940
2/12/2016,5781468940
2/13/2016,5932347795
2/14/2016,5932347795
2/15/2016,5932347795
2/16/2016,6076424912
2/17/2016,6076424912
2/18/2016,6076424912
2/19/2016,6409370498
2/20/2016,6409370498
2/21/2016,6409370498
2/22/2016,6627806661
2/23/2016,6627806661
2/24/2016,6627806661
2/25/2016,6460257894
2/26/2016,6460257894
2/27/2016,6460257894
2/28/2016,6628047735
2/29/2016,6628047735
3/1/2016,6628047735
3/2/2016,6628047735
3/3/2016,6421375181
3/4/2016,6421375181
3/5/2016,6055411845
3/6/2016,6055411845
3/7/2016,6055411845
3/8/2016,6055411845
3/9/2016,6278372643
3/10/2016,6278372643
3/11/2016,6461406793
3/12/2016,6461406793
3/13/2016,6461406793
3/14/2016,6354771691
3/15/2016,6354771691
3/16/2016,6354771691
3/17/2016,6407954010
3/18/2016,6407954010
3/19/2016,6407954010
3/20/2016,6407954010
3/21/2016,6282220554
3/22/2016,6282220554
3/23/2016,6282220554
3/24/2016,6391927380
3/25/2016,6391927380
3/26/2016,6391927380
3/27/2016,6390579216
3/28/2016,6390579216
3/29/2016,6373203602
3/30/2016,6373203602
3/31/2016,6373203602
4/1/2016,6373203602
4/2/2016,6474119216
4/3/2016,6474119216
4/4/2016,6474119216
4/5/2016,6471032891
4/6/2016,6471032891
4/7/2016,6471032891
4/8/2016,6490653125
4/9/2016,6490653125
4/10/2016,6495792076
4/11/2016,6495792076
4/12/2016,6495792076
4/13/2016,6558905684
4/14/2016,6558905684
4/15/2016,6558905684
4/16/2016,6659738631
4/17/2016,6659738631
4/18/2016,6659738631
4/19/2016,6641206618
4/20/2016,6641206618
4/21/2016,6641206618
4/22/2016,6949974006
4/23/2016,6949974006
4/24/2016,6949974006
4/25/2016,7217833378
4/26/2016,7217833378
4/27/2016,7217833378
4/28/2016,7217833378
4/29/2016,6923439168
4/30/2016,6923439168
5/1/2016,6923439168
5/2/2016,6994767229
5/3/2016,6994767229
5/4/2016,6930663696
5/5/2016,6930663696
5/6/2016,6930663696
5/7/2016,7151604010
5/8/2016,7151604010
5/9/2016,7151604010
5/10/2016,6990289320
5/11/2016,6990289320
5/12/2016,6990289320
5/13/2016,7074107420
5/14/2016,7074107420
5/15/2016,7074107420
5/16/2016,7098512716
5/17/2016,7098512716
5/18/2016,7098512716
5/19/2016,6869177150
5/20/2016,6869177150
5/21/2016,6869177150
5/22/2016,6790770169
5/23/2016,6790770169
5/24/2016,6790770169
5/25/2016,6956157159
5/26/2016,6956157159
5/27/2016,6956157159
5/28/2016,7909656351
5/29/2016,7909656351
5/30/2016,7909656351
5/31/2016,7909656351
6/1/2016,8373021375
6/2/2016,8373021375
6/3/2016,8373021375
6/4/2016,9015563708
6/5/2016,9015563708
6/6/2016,9015563708
6/7/2016,9260338790
6/8/2016,9260338790
6/9/2016,9260338790
6/10/2016,9026683715
6/11/2016,9026683715
6/12/2016,9026683715
6/13/2016,10809675059
6/14/2016,10809675059
6/15/2016,10809675059
6/16/2016,11507893294
6/17/2016,11507893294
6/18/2016,11833731095
6/19/2016,11833731095
6/20/2016,11833731095
6/21/2016,10566278166
6/22/2016,10566278166
6/23/2016,10566278166
6/24/2016,10566278166
6/25/2016,10465612185
6/26/2016,10465612185
6/27/2016,10161026883
6/28/2016,10161026883
6/29/2016,10161026883
6/30/2016,10161026883
7/1/2016,10630639481
7/2/2016,10630639481
7/3/2016,10390769286
7/4/2016,10390769286
7/5/2016,10390769286
7/6/2016,10390769286
7/7/2016,10722164879
7/8/2016,10722164879
7/9/2016,10722164879
7/10/2016,10216961963
7/11/2016,10216961963
7/12/2016,10216961963
7/13/2016,10476430596
7/14/2016,10476430596
7/15/2016,10476430596
7/16/2016,10495890829
7/17/2016,10495890829
7/18/2016,10495890829
7/19/2016,10574017616
7/20/2016,10574017616
7/21/2016,10574017616
7/22/2016,10279620293
7/23/2016,10279620293
7/24/2016,10279620293
7/25/2016,10279620293
7/26/2016,10348884565
7/27/2016,10348884565
7/28/2016,10348884565
7/29/2016,10337380078
7/30/2016,10337380078
7/31/2016,10337380078
8/1/2016,9797051342
8/2/2016,9797051342
8/3/2016,9797051342
8/4/2016,8934281398
8/5/2016,8934281398
8/6/2016,8934281398
8/7/2016,9273798200
8/8/2016,9273798200
8/9/2016,9273798200
8/10/2016,9253313796
8/11/2016,9253313796
8/12/2016,9253313796
8/13/2016,9219731617
8/14/2016,9219731617
8/15/2016,8957861063
8/16/2016,8957861063
8/17/2016,8957861063
8/18/2016,8957861063
8/19/2016,9039493106
8/20/2016,9039493106
8/21/2016,9039493106
8/22/2016,9175623165
8/23/2016,9175623165
8/24/2016,9134175138
8/25/2016,9134175138
8/26/2016,9134175138
8/27/2016,9134175138
8/28/2016,9005971122
8/29/2016,9005971122
8/30/2016,9005971122
8/31/2016,9071074136
9/1/2016,9071074136
9/2/2016,9071074136
9/3/2016,9068264134
9/4/2016,9068264134
9/5/2016,9068264134
9/6/2016,9595953458
9/7/2016,9595953458
9/8/2016,9595953458
9/9/2016,9857292661
9/10/2016,9857292661
9/11/2016,9857292661
9/12/2016,9537002200
9/13/2016,9537002200
9/14/2016,9647783135
9/15/2016,9647783135
9/16/2016,9647783135
9/17/2016,9591793453
9/18/2016,9591793453
9/19/2016,9591793453
9/20/2016,9631021511
9/21/2016,9631021511
9/22/2016,9631021511
9/23/2016,9533328310
9/24/2016,9533328310
9/25/2016,9533328310
9/26/2016,9605976433
9/27/2016,9605976433
9/28/2016,9605976433
9/29/2016,9589598395
9/30/2016,9589598395
10/1/2016,9589598395
10/2/2016,9708895024
10/3/2016,9708895024
10/4/2016,9708895024
10/5/2016,9683944303
10/6/2016,9683944303
10/7/2016,9683944303
10/8/2016,9806702439
10/9/2016,9806702439
10/10/2016,9806702439
10/11/2016,9808521800
10/12/2016,9808521800
10/13/2016,9808521800
10/14/2016,10128303958
10/15/2016,10128303958
10/16/2016,10128303958
10/17/2016,10108725601
10/18/2016,10108725601
10/19/2016,10108725601
10/20/2016,10003031843
10/21/2016,10003031843
10/22/2016,10003031843
10/23/2016,10393196474
10/24/2016,10393196474
10/25/2016,10393196474
10/26/2016,10781808070
10/27/2016,10781808070
10/28/2016,10781808070
10/29/2016,11479802686
10/30/2016,11479802686
10/31/2016,11479802686
11/1/2016,11715887800
11/2/2016,11715887800
11/3/2016,11715887800
11/4/2016,11715887800
11/5/2016,11178006783
11/6/2016,11178006783
11/7/2016,11254020175
11/8/2016,11254020175
11/9/2016,11254020175
11/10/2016,11379727455
11/11/2016,11379727455
11/12/2016,11379727455
11/13/2016,11065131186
11/14/2016,11065131186
11/15/2016,11065131186
11/16/2016,11365370677
11/17/2016,11365370677
11/18/2016,12023996729
11/19/2016,12023996729
11/20/2016,12023996729
11/21/2016,12023996729
11/22/2016,11792162433
11/23/2016,11792162433
11/24/2016,11792162433
11/25/2016,11699825201
11/26/2016,11699825201
11/27/2016,11699825201
11/28/2016,11695990395
11/29/2016,11695990395
11/30/2016,11695990395
12/1/2016,11905802898
12/2/2016,11905802898
12/3/2016,11905802898
12/4/2016,12218514308
12/5/2016,12218514308
12/6/2016,12163913830
12/7/2016,12163913830
12/8/2016,12163913830
12/9/2016,12347811046
12/10/2016,12347811046
12/11/2016,12347811046
12/12/2016,12484981390
12/13/2016,12484981390
12/14/2016,12484981390
12/15/2016,12474680979
12/16/2016,12474680979
12/17/2016,12474680979
12/18/2016,12581567955
12/19/2016,12581567955
12/20/2016,12581567955
12/21/2016,13230423919
12/22/2016,13230423919
12/23/2016,13230423919
12/24/2016,14419372240
12/25/2016,14419372240
12/26/2016,14419372240
12/27/2016,14974697871
12/28/2016,14974697871
12/29/2016,14974697871
12/30/2016,15228538109
12/31/2016,15228538109
1/1/2017,15228538109
1/2/2017,16535798428
1/3/2017,16535798428
1/4/2017,16535798428
1/5/2017,18856829632
1/6/2017,18856829632
1/7/2017,18856829632
1/8/2017,14889819549
1/9/2017,14889819549
1/10/2017,14889819549
1/11/2017,14653361093
1/12/2017,14653361093
1/13/2017,13266709000
1/14/2017,13266709000
1/15/2017,13266709000
1/16/2017,13250214289
1/17/2017,13250214289
1/18/2017,13250214289
1/19/2017,14354899318
1/20/2017,14354899318
1/21/2017,14763758563
1/22/2017,14763758563
1/23/2017,14763758563
1/24/2017,14491337803
1/25/2017,14491337803
1/26/2017,14491337803
1/27/2017,14772890106
1/28/2017,14772890106
1/29/2017,14772890106
1/30/2017,14745072441
1/31/2017,14745072441
2/1/2017,15947850847
2/2/2017,15947850847
2/3/2017,15947850847
2/4/2017,16694723562
2/5/2017,16694723562
2/6/2017,16694723562
2/7/2017,17111733228
2/8/2017,17111733228
2/9/2017,17111733228
2/10/2017,15967546915
2/11/2017,15967546915
2/12/2017,15967546915
2/13/2017,16029814989
2/14/2017,16029814989
2/15/2017,16029814989
2/16/2017,16814857415
2/17/2017,16814857415
2/18/2017,16814857415
2/19/2017,16973047763
2/20/2017,16973047763
2/21/2017,16973047763
2/22/2017,16973047763
2/23/2017,18116342230
2/24/2017,18116342230
2/25/2017,18578943111
2/26/2017,18578943111
2/27/2017,18578943111
2/28/2017,19196609546
3/1/2017,19196609546
3/2/2017,19196609546
3/3/2017,20751262404
3/4/2017,20751262404
3/5/2017,20751262404
3/6/2017,20691102985
3/7/2017,20691102985
3/8/2017,20691102985
3/9/2017,19312355856
3/10/2017,19312355856
3/11/2017,19312355856
3/12/2017,19123350649
3/13/2017,19123350649
3/14/2017,19123350649
3/15/2017,20373302041
3/16/2017,20373302041
3/17/2017,20373302041
3/18/2017,17420058693
3/19/2017,17420058693
3/20/2017,17420058693
3/21/2017,17406638253
3/22/2017,17406638253
3/23/2017,17406638253
3/24/2017,16267554072
3/25/2017,16267554072
3/26/2017,16267554072
3/27/2017,15793133489
3/28/2017,15793133489
3/29/2017,15793133489
3/30/2017,16927205999
3/31/2017,16927205999
4/1/2017,16927205999
4/2/2017,17617031538
4/3/2017,17617031538
4/4/2017,17617031538
4/5/2017,18363497098
4/6/2017,18363497098
4/7/2017,18363497098
4/8/2017,19406578523
4/9/2017,19406578523
4/10/2017,19406578523
4/11/2017,19593797231
4/12/2017,19593797231
4/13/2017,19593797231
4/14/2017,19455640120
4/15/2017,19455640120
4/16/2017,19455640120
4/17/2017,19406944553
4/18/2017,19406944553
4/19/2017,19406944553
4/20/2017,19897266863
4/21/2017,19897266863
4/22/2017,19897266863
4/23/2017,20195581201
4/24/2017,20195581201
4/25/2017,20195581201
4/26/2017,21100427873
4/27/2017,21100427873
4/28/2017,21100427873
4/29/2017,21786153997
4/30/2017,21786153997
5/1/2017,21786153997
5/2/2017,23917824150
5/3/2017,23917824150
5/4/2017,23917824150
5/5/2017,26075843655
5/6/2017,26075843655
5/7/2017,26075843655
5/8/2017,26280502453
5/9/2017,26280502453
5/10/2017,28845630070
5/11/2017,28845630070
5/12/2017,28845630070
5/13/2017,28989263820
5/14/2017,28989263820
5/15/2017,28989263820
5/16/2017,28618669993
5/17/2017,28618669993
5/18/2017,28618669993
5/19/2017,31339113050
5/20/2017,31339113050
5/21/2017,31339113050
5/22/2017,36473895394
5/23/2017,36473895394
5/24/2017,36473895394
5/25/2017,43999397325
5/26/2017,43999397325
5/27/2017,43999397325
5/28/2017,36300783825
5/29/2017,36300783825
5/30/2017,37232712965
5/31/2017,37232712965
6/1/2017,37232712965
6/2/2017,39202777320
6/3/2017,39202777320
6/4/2017,39202777320
6/5/2017,42127150075
6/6/2017,42127150075
6/7/2017,44204367926
6/8/2017,44204367926
6/9/2017,44204367926
6/10/2017,47490263843
6/11/2017,47490263843
6/12/2017,47490263843
6/13/2017,44520200115
6/14/2017,44520200115
6/15/2017,44520200115
6/16/2017,40552877906
6/17/2017,40552877906
6/18/2017,40552877906
6/19/2017,42355931300
6/20/2017,42355931300
6/21/2017,42355931300
6/22/2017,42355931300
6/23/2017,44608117925
6/24/2017,44608117925
6/25/2017,44608117925
6/26/2017,40920638905
6/27/2017,40920638905
6/28/2017,40920638905
6/29/2017,41358115770
6/30/2017,41358115770
7/1/2017,41358115770
7/2/2017,39923644475
7/3/2017,39923644475
7/4/2017,42671035224
7/5/2017,42671035224
7/6/2017,42671035224
7/7/2017,40935544108
7/8/2017,40935544108
7/9/2017,40935544108
7/10/2017,39477190902
7/11/2017,39477190902
7/12/2017,39477190902
7/13/2017,39219471821
7/14/2017,39219471821
7/15/2017,39219471821
7/16/2017,32358035150
7/17/2017,32358035150
7/18/2017,32358035150
7/19/2017,38342450875
7/20/2017,38342450875
7/21/2017,43713551886
7/22/2017,43713551886
7/23/2017,43713551886
7/24/2017,46220812618
7/25/2017,46220812618
7/26/2017,46220812618
7/27/2017,42362746151
7/28/2017,42362746151
7/29/2017,42362746151
7/30/2017,43199759926
7/31/2017,43199759926
8/1/2017,43199759926
8/2/2017,45355038125
8/3/2017,45355038125
8/4/2017,45355038125
8/5/2017,51733461405
8/6/2017,51733461405
8/7/2017,51733461405
8/8/2017,55896055836
8/9/2017,55896055836
8/10/2017,55896055836
8/11/2017,56672316773
8/12/2017,56672316773
8/13/2017,56672316773
8/14/2017,67237528325
8/15/2017,67237528325
8/16/2017,67237528325
8/17/2017,73524336656
8/18/2017,73524336656
8/19/2017,73524336656
8/20/2017,68240450294
8/21/2017,68240450294
8/22/2017,68240450294
8/23/2017,68473114328
8/24/2017,68473114328
8/25/2017,68473114328
8/26/2017,68473114328
8/27/2017,72107469073
8/28/2017,72107469073
8/29/2017,72107469073
8/30/2017,75436716653
8/31/2017,75436716653
9/1/2017,75436716653
9/2/2017,77592296093
9/3/2017,77592296093
9/4/2017,77592296093
9/5/2017,69428546265
9/6/2017,69428546265
9/7/2017,76993825084
9/8/2017,76993825084
9/9/2017,76993825084
9/10/2017,68735233823
9/11/2017,68735233823
9/12/2017,69236797870
9/13/2017,69236797870
9/14/2017,69236797870
9/15/2017,51478566326
9/16/2017,51478566326
9/17/2017,61812390235
9/18/2017,61812390235
9/19/2017,61812390235
9/20/2017,61812390235
9/21/2017,63141057079
9/22/2017,63141057079
9/23/2017,62131190903
9/24/2017,62131190903
9/25/2017,62131190903
9/26/2017,62131190903
9/27/2017,64649673893
9/28/2017,64649673893
9/29/2017,69181644830
9/30/2017,69181644830
10/1/2017,69181644830
10/2/2017,72740471154
10/3/2017,72740471154
10/4/2017,72740471154
10/5/2017,72740471154
10/6/2017,71732128256
10/7/2017,71732128256
10/8/2017,75711324975
10/9/2017,75711324975
10/10/2017,75711324975
10/11/2017,79158045623
10/12/2017,79158045623
10/13/2017,79158045623
10/14/2017,95329679063
10/15/2017,95329679063
10/16/2017,95329679063
10/17/2017,93530766889
10/18/2017,93530766889
10/19/2017,93813151500
10/20/2017,93813151500
10/21/2017,93813151500
10/22/2017,97850998750
10/23/2017,97850998750
10/24/2017,97850998750
10/25/2017,91834847073
10/26/2017,91834847073
10/27/2017,95040649864
10/28/2017,95040649864
10/29/2017,95040649864
10/30/2017,95040649864
10/31/2017,1.02E+11
11/1/2017,1.02E+11
11/2/2017,1.02E+11
11/3/2017,1.21E+11
11/4/2017,1.21E+11
11/5/2017,1.21E+11
11/6/2017,1.21E+11
11/7/2017,1.21E+11
11/8/2017,1.21E+11
11/9/2017,1.20E+11
11/10/2017,1.20E+11
11/11/2017,1.20E+11
11/12/2017,1.20E+11
11/13/2017,1.07E+11
11/14/2017,1.07E+11
11/15/2017,1.07E+11
11/16/2017,1.30E+11
11/17/2017,1.30E+11
11/18/2017,1.30E+11
11/19/2017,1.30E+11
11/20/2017,1.30E+11
11/21/2017,1.30E+11
11/22/2017,1.38E+11
11/23/2017,1.38E+11
11/24/2017,1.38E+11
11/25/2017,1.37E+11
11/26/2017,1.37E+11
11/27/2017,1.37E+11
11/28/2017,1.62E+11
11/29/2017,1.62E+11
11/30/2017,1.63E+11
12/1/2017,1.63E+11
12/2/2017,1.63E+11
12/3/2017,1.87E+11
12/4/2017,1.87E+11
12/5/2017,1.96E+11
12/6/2017,1.96E+11
12/7/2017,1.96E+11
12/8/2017,2.50E+11
12/9/2017,2.50E+11
12/10/2017,2.50E+11
12/11/2017,2.82E+11
12/12/2017,2.82E+11
12/13/2017,2.74E+11
12/14/2017,2.74E+11
12/15/2017,2.74E+11
12/16/2017,2.97E+11
12/17/2017,2.97E+11
12/18/2017,3.12E+11
12/19/2017,3.12E+11
12/20/2017,3.12E+11
12/21/2017,2.53E+11
12/22/2017,2.53E+11
12/23/2017,2.53E+11
12/24/2017,2.18E+11
12/25/2017,2.18E+11
12/26/2017,2.18E+11
12/27/2017,2.54E+11
12/28/2017,2.54E+11
12/29/2017,2.54E+11
12/30/2017,2.20E+11
12/31/2017,2.20E+11
1/1/2018,2.20E+11
1/2/2018,2.35E+11
1/3/2018,2.35E+11
1/4/2018,2.35E+11
1/5/2018,2.52E+11
1/6/2018,2.52E+11
1/7/2018,2.52E+11
1/8/2018,2.67E+11
1/9/2018,2.67E+11
1/10/2018,2.44E+11
1/11/2018,2.44E+11
1/12/2018,2.44E+11
1/13/2018,2.39E+11
1/14/2018,2.39E+11
1/15/2018,2.39E+11
1/16/2018,2.17E+11
1/17/2018,2.17E+11
1/18/2018,1.96E+11
1/19/2018,1.96E+11
1/20/2018,1.96E+11
1/21/2018,2.01E+11
1/22/2018,2.01E+11
1/23/2018,1.88E+11
1/24/2018,1.88E+11
1/25/2018,1.88E+11
1/26/2018,1.80E+11
1/27/2018,1.80E+11
1/28/2018,1.80E+11
1/29/2018,1.88E+11
1/30/2018,1.88E+11
1/31/2018,1.88E+11
2/1/2018,1.59E+11
2/2/2018,1.59E+11
2/3/2018,1.59E+11
2/4/2018,1.56E+11
2/5/2018,1.56E+11
2/6/2018,1.21E+11
2/7/2018,1.21E+11
2/8/2018,1.21E+11
2/9/2018,1.45E+11
2/10/2018,1.45E+11
2/11/2018,1.45E+11
2/12/2018,1.46E+11
2/13/2018,1.46E+11
2/14/2018,1.46E+11
2/15/2018,1.62E+11
2/16/2018,1.62E+11
2/17/2018,1.62E+11
2/18/2018,1.79E+11
2/19/2018,1.79E+11
2/20/2018,1.79E+11
2/21/2018,1.83E+11
2/22/2018,1.83E+11
2/23/2018,1.83E+11
2/24/2018,1.77E+11
2/25/2018,1.77E+11
2/26/2018,1.75E+11
2/27/2018,1.75E+11
2/28/2018,1.75E+11
3/1/2018,1.84E+11
3/2/2018,1.84E+11
3/3/2018,1.84E+11
3/4/2018,1.89E+11
3/5/2018,1.89E+11
3/6/2018,1.89E+11
3/7/2018,1.78E+11
3/8/2018,1.78E+11
3/9/2018,1.78E+11
3/10/2018,1.59E+11
3/11/2018,1.59E+11
3/12/2018,1.59E+11
3/13/2018,1.58E+11
3/14/2018,1.58E+11
3/15/2018,1.58E+11
3/16/2018,1.39E+11
3/17/2018,1.39E+11
3/18/2018,1.39E+11
3/19/2018,1.38E+11
3/20/2018,1.38E+11
3/21/2018,1.38E+11
3/22/2018,1.53E+11
3/23/2018,1.53E+11
3/24/2018,1.53E+11
3/25/2018,1.44E+11
3/26/2018,1.44E+11
3/27/2018,1.44E+11
3/28/2018,1.34E+11
3/29/2018,1.34E+11
3/30/2018,1.34E+11
3/31/2018,1.15E+11
4/1/2018,1.15E+11
4/2/2018,1.15E+11
4/3/2018,1.24E+11
4/4/2018,1.24E+11
4/5/2018,1.24E+11
4/6/2018,1.15E+11
4/7/2018,1.15E+11
4/8/2018,1.18E+11
4/9/2018,1.18E+11
4/10/2018,1.18E+11
4/11/2018,1.18E+11
4/12/2018,1.18E+11
4/13/2018,1.18E+11
4/14/2018,1.36E+11
4/15/2018,1.36E+11
4/16/2018,1.36E+11
4/17/2018,1.38E+11
4/18/2018,1.38E+11
4/19/2018,1.38E+11
4/20/2018,1.42E+11
4/21/2018,1.42E+11
4/22/2018,1.42E+11
4/23/2018,1.50E+11
4/24/2018,1.50E+11
4/25/2018,1.50E+11
4/26/2018,1.49E+11
4/27/2018,1.49E+11
4/28/2018,1.49E+11
4/29/2018,1.61E+11
4/30/2018,1.61E+11
5/1/2018,1.61E+11
5/2/2018,1.53E+11
5/3/2018,1.53E+11
5/4/2018,1.53E+11
5/5/2018,1.68E+11
5/6/2018,1.68E+11
5/7/2018,1.68E+11
5/8/2018,1.59E+11
5/9/2018,1.59E+11
5/10/2018,1.59E+11
5/11/2018,1.52E+11
5/12/2018,1.52E+11
5/13/2018,1.52E+11
5/14/2018,1.42E+11
5/15/2018,1.42E+11
5/16/2018,1.42E+11
5/17/2018,1.42E+11
5/18/2018,1.42E+11
5/19/2018,1.42E+11
5/20/2018,1.40E+11
5/21/2018,1.40E+11
5/22/2018,1.40E+11
5/23/2018,1.35E+11
5/24/2018,1.35E+11
5/25/2018,1.27E+11
5/26/2018,1.27E+11
5/27/2018,1.27E+11
5/28/2018,1.24E+11
5/29/2018,1.24E+11
5/30/2018,1.24E+11
5/31/2018,1.29E+11
6/1/2018,1.29E+11
6/2/2018,1.29E+11
6/3/2018,1.30E+11
6/4/2018,1.30E+11
6/5/2018,1.27E+11
6/6/2018,1.27E+11
6/7/2018,1.27E+11
6/8/2018,1.30E+11
6/9/2018,1.30E+11
6/10/2018,1.30E+11
6/11/2018,1.15E+11
6/12/2018,1.15E+11
6/13/2018,1.15E+11
6/14/2018,1.14E+11
6/15/2018,1.14E+11
6/16/2018,1.14E+11
6/17/2018,1.11E+11
6/18/2018,1.11E+11
6/19/2018,1.11E+11
6/20/2018,1.13E+11
6/21/2018,1.13E+11
6/22/2018,1.13E+11
6/23/2018,1.04E+11
6/24/2018,1.04E+11
6/25/2018,1.07E+11
6/26/2018,1.07E+11
6/27/2018,1.07E+11
6/28/2018,1.07E+11
6/29/2018,1.00E+11
6/30/2018,1.00E+11
7/1/2018,1.00E+11
7/2/2018,1.08E+11
7/3/2018,1.08E+11
7/4/2018,1.08E+11
7/5/2018,1.14E+11
7/6/2018,1.14E+11
7/7/2018,1.14E+11
7/8/2018,1.15E+11
7/9/2018,1.15E+11
7/10/2018,1.15E+11
7/11/2018,1.09E+11
7/12/2018,1.09E+11
7/13/2018,1.09E+11
7/14/2018,1.07E+11
7/15/2018,1.07E+11
7/16/2018,1.07E+11
7/17/2018,1.26E+11
7/18/2018,1.26E+11
7/19/2018,1.26E+11
7/20/2018,1.28E+11
7/21/2018,1.28E+11
7/22/2018,1.28E+11
7/23/2018,1.32E+11
7/24/2018,1.32E+11
7/25/2018,1.32E+11
7/26/2018,1.41E+11
7/27/2018,1.41E+11
7/28/2018,1.40E+11
7/29/2018,1.40E+11
7/30/2018,1.40E+11
7/31/2018,1.33E+11
8/1/2018,1.33E+11
8/2/2018,1.33E+11
8/3/2018,1.28E+11
8/4/2018,1.28E+11
8/5/2018,1.28E+11
8/6/2018,1.22E+11
8/7/2018,1.22E+11
8/8/2018,1.22E+11
8/9/2018,1.09E+11
8/10/2018,1.09E+11
8/11/2018,1.10E+11
8/12/2018,1.10E+11
8/13/2018,1.10E+11
8/14/2018,1.06E+11
8/15/2018,1.06E+11
8/16/2018,1.06E+11
8/17/2018,1.12E+11
8/18/2018,1.12E+11
8/19/2018,1.12E+11
8/20/2018,1.11E+11
8/21/2018,1.11E+11
8/22/2018,1.11E+11
8/23/2018,1.11E+11
8/24/2018,1.11E+11
8/25/2018,1.11E+11
8/26/2018,1.15E+11
8/27/2018,1.15E+11
8/28/2018,1.15E+11
8/29/2018,1.22E+11
8/30/2018,1.22E+11
8/31/2018,1.22E+11
9/1/2018,1.22E+11
9/2/2018,1.22E+11
9/3/2018,1.22E+11
9/4/2018,1.25E+11
9/5/2018,1.25E+11
9/6/2018,1.25E+11
9/7/2018,1.11E+11
9/8/2018,1.11E+11
9/9/2018,1.11E+11
9/10/2018,1.09E+11
9/11/2018,1.09E+11
9/12/2018,1.09E+11
9/13/2018,1.10E+11
9/14/2018,1.10E+11
9/15/2018,1.10E+11
9/16/2018,1.12E+11
9/17/2018,1.12E+11
9/18/2018,1.12E+11
9/19/2018,1.09E+11
9/20/2018,1.09E+11
9/21/2018,1.09E+11
9/22/2018,1.16E+11
9/23/2018,1.16E+11
9/24/2018,1.16E+11
9/25/2018,1.11E+11
9/26/2018,1.11E+11
9/27/2018,1.11E+11
9/28/2018,1.15E+11
9/29/2018,1.15E+11
9/30/2018,1.15E+11
10/1/2018,1.14E+11
10/2/2018,1.14E+11
10/3/2018,1.14E+11
10/4/2018,1.13E+11
10/5/2018,1.13E+11
10/6/2018,1.13E+11
10/7/2018,1.13E+11
10/8/2018,1.13E+11
10/9/2018,1.13E+11
10/10/2018,1.13E+11
10/11/2018,1.13E+11
10/12/2018,1.13E+11
10/13/2018,1.07E+11
10/14/2018,1.07E+11
10/15/2018,1.07E+11
10/16/2018,1.07E+11
10/17/2018,1.12E+11
10/18/2018,1.12E+11
10/19/2018,1.12E+11
10/20/2018,1.11E+11
10/21/2018,1.11E+11
10/22/2018,1.11E+11
10/23/2018,1.11E+11
10/24/2018,1.11E+11
10/25/2018,1.11E+11
10/26/2018,1.11E+11
10/27/2018,1.11E+11
10/28/2018,1.11E+11
10/29/2018,1.09E+11
10/30/2018,1.09E+11
10/31/2018,1.09E+11
11/1/2018,1.09E+11
11/2/2018,1.09E+11
11/3/2018,1.09E+11
11/4/2018,1.10E+11
11/5/2018,1.10E+11
11/6/2018,1.10E+11
11/7/2018,1.13E+11
11/8/2018,1.13E+11
11/9/2018,1.13E+11
11/10/2018,1.13E+11
11/11/2018,1.10E+11
11/12/2018,1.10E+11
11/13/2018,1.10E+11
11/14/2018,1.06E+11
11/15/2018,1.06E+11
11/16/2018,1.06E+11
11/17/2018,95806759100
11/18/2018,95806759100
11/19/2018,95806759100
11/20/2018,95806759100
11/21/2018,77354818613
11/22/2018,77354818613
11/23/2018,77354818613
11/24/2018,77354818613
11/25/2018,65848194300
11/26/2018,65848194300
11/27/2018,65848194300
11/28/2018,72767448688
11/29/2018,72767448688
11/30/2018,72767448688
12/1/2018,72767448688
12/2/2018,71650672663
12/3/2018,71650672663
12/4/2018,71650672663
